"COUNTRY","Country","YEAR","Year","ISC11","ISCED 2011","INDICATOR","Indicator","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHL","Chile","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1839.2,,
"CHL","Chile","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1971.2,,
"CHL","Chile","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1971.2,,
"CHL","Chile","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1971.2,,
"CHL","Chile","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1971.2,,
"CZE","Czech Republic","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,39.2,,
"CZE","Czech Republic","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,39.2,,
"CZE","Czech Republic","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,39.2,,
"CZE","Czech Republic","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,44,,
"CZE","Czech Republic","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,188,,
"CZE","Czech Republic","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,188,,
"CZE","Czech Republic","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,188,,
"CZE","Czech Republic","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,210,,
"CZE","Czech Republic","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,620.4,,
"CZE","Czech Republic","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,620.4,,
"CZE","Czech Republic","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,592.2,,
"CZE","Czech Republic","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,1302,,
"CZE","Czech Republic","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"CZE","Czech Republic","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"CZE","Czech Republic","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"CZE","Czech Republic","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"CZE","Czech Republic","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1504,,
"CZE","Czech Republic","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1504,,
"CZE","Czech Republic","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1504,,
"CZE","Czech Republic","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1680,,
"DEU","Germany","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,39.5,,
"DEU","Germany","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,39.5,,
"DEU","Germany","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,39.5,,
"DEU","Germany","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,46,,
"DEU","Germany","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,192.5,,
"DEU","Germany","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,192.5,,
"DEU","Germany","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,192.5,,
"DEU","Germany","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,225,,
"DEU","Germany","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,698.48447,,
"DEU","Germany","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,651.45869,,
"DEU","Germany","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,622.30946,,
"DEU","Germany","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,1755,,
"DEU","Germany","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"DEU","Germany","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"DEU","Germany","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"DEU","Germany","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"DEU","Germany","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1756.25,,
"DEU","Germany","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1756.25,,
"DEU","Germany","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1756.25,,
"DEU","Germany","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1756.25,,
"DNK","Denmark","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"DNK","Denmark","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"DNK","Denmark","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"DNK","Denmark","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"DNK","Denmark","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"DNK","Denmark","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"DNK","Denmark","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"DNK","Denmark","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"DNK","Denmark","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,718,,
"DNK","Denmark","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,709,,
"DNK","Denmark","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"DNK","Denmark","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"DNK","Denmark","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1635.4,,
"DNK","Denmark","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1635.4,,
"DNK","Denmark","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1635.4,,
